Date,Country,Province,Confirmed,Infected,Fatal,Recovered
2020-04-04,Iceland,-,1417,1017,4,396
2020-04-04,India,-,3082,2767,86,229
2020-04-04,Indonesia,-,2092,1751,191,150
2020-04-04,Iran,-,55743,32555,3452,19736
2020-04-04,Iraq,-,878,563,56,259
2020-04-04,Ireland,-,4604,4442,137,25
2020-04-04,Israel,-,7851,7380,44,427
2020-04-04,Italy,-,124632,88274,15362,20996
2020-04-04,Ivory Coast,-,245,219,1,25
2020-04-04,Jamaica,-,53,43,3,7
2020-04-04,Japan,-,3139,2548,77,514
2020-04-04,Jordan,-,323,244,5,74
2020-04-04,Kazakhstan,-,531,490,5,36
2020-04-04,Kenya,-,126,118,4,4
2020-04-04,Kosovo,-,135,118,1,16
2020-04-04,Kuwait,-,479,385,1,93
2020-04-04,Kyrgyzstan,-,144,134,1,9
2020-04-04,Laos,-,10,10,0,0
2020-04-04,Latvia,-,509,507,1,1
2020-04-04,Lebanon,-,520,449,17,54
2020-04-04,Liberia,-,10,6,1,3
2020-04-04,Libya,-,18,17,1,0
2020-04-04,Liechtenstein,-,77,76,1,0
2020-04-04,Lithuania,-,771,753,11,7
2020-04-04,Luxembourg,-,2729,2198,31,500
2020-04-04,MS Zaandam,-,9,7,2,0
2020-04-04,Madagascar,-,70,70,0,0
2020-04-04,Malawi,-,4,4,0,0
2020-04-04,Malaysia,-,3483,2511,57,915
2020-04-04,Maldives,-,19,6,0,13
2020-04-04,Mali,-,41,37,3,1
2020-04-04,Malta,-,213,211,0,2
2020-04-04,Mauritania,-,6,3,1,2
2020-04-04,Mauritius,-,196,182,7,7
2020-04-04,Mexico,-,1688,995,60,633
2020-04-04,Moldova,-,752,711,12,29
2020-04-04,Monaco,-,66,62,1,3
2020-04-04,Mongolia,-,14,12,0,2
2020-04-04,Montenegro,-,201,198,2,1
2020-04-04,Morocco,-,919,794,59,66
2020-04-04,Mozambique,-,10,9,0,1
2020-04-04,Namibia,-,14,11,0,3
2020-04-04,Nepal,-,9,8,0,1
2020-04-04,Netherlands,-,16627,14726,1651,250
2020-04-04,New Zealand,-,950,822,1,127
2020-04-04,Nicaragua,-,5,4,1,0
2020-04-04,Niger,-,144,136,8,0
2020-04-04,Nigeria,-,214,185,4,25
2020-04-04,North Macedonia,-,483,446,17,20
2020-04-04,Norway,-,5550,5456,62,32
2020-04-04,Oman,-,277,214,2,61
2020-04-04,Pakistan,-,2818,2646,41,131
2020-04-04,Panama,-,1673,1619,41,13
2020-04-04,Papua New Guinea,-,1,1,0,0
2020-04-04,Paraguay,-,96,81,3,12
2020-04-04,Peru,-,1746,759,73,914
2020-04-04,Philippines,-,3094,2893,144,57
2020-04-04,Poland,-,3627,3432,79,116
2020-04-04,Portugal,-,10524,10183,266,75
2020-04-04,Qatar,-,1325,1213,3,109
2020-04-04,Romania,-,3613,3138,146,329
2020-04-04,Russia,-,4731,4355,43,333
2020-04-04,Rwanda,-,102,102,0,0
2020-04-04,Saint Kitts and Nevis,-,9,9,0,0
2020-04-04,Saint Lucia,-,14,13,0,1
2020-04-04,Saint Vincent and the Grenadines,-,7,6,0,1
2020-04-04,San Marino,-,259,200,32,27
2020-04-04,Saudi Arabia,-,2179,1730,29,420
2020-04-04,Senegal,-,219,145,2,72
2020-04-04,Serbia,-,1624,1580,44,0
2020-04-04,Seychelles,-,10,10,0,0
2020-04-04,Sierra Leone,-,4,4,0,0
2020-04-04,Singapore,-,1189,886,6,297
2020-04-04,Slovakia,-,471,460,1,10
2020-04-04,Slovenia,-,977,876,22,79
2020-04-04,Somalia,-,7,6,0,1
2020-04-04,South Africa,-,1585,1481,9,95
2020-04-04,South Korea,-,10156,3654,177,6325
2020-04-04,Spain,-,126168,80002,11947,34219
2020-04-04,Sri Lanka,-,166,134,5,27
2020-04-04,Sudan,-,10,6,2,2
2020-04-04,Suriname,-,10,9,1,0
2020-04-04,Sweden,-,6443,5865,373,205
2020-04-04,Switzerland,-,20505,13424,666,6415
2020-04-04,Syria,-,16,12,2,2
2020-04-04,Taiwan,-,355,300,5,50
2020-04-04,Tanzania,-,20,16,1,3
2020-04-04,Thailand,-,2067,1373,20,674
2020-04-04,Timor-Leste,-,1,1,0,0
2020-04-04,Togo,-,41,21,3,17
2020-04-04,Trinidad and Tobago,-,103,96,6,1
2020-04-04,Tunisia,-,553,530,18,5
2020-04-04,Turkey,-,23934,22647,501,786
2020-04-04,UK,-,41903,37455,4313,135
2020-04-04,Uganda,-,48,48,0,0
2020-04-04,Ukraine,-,1225,1168,32,25
2020-04-04,United Arab Emirates,-,1505,1370,10,125
2020-04-04,Uruguay,-,400,302,5,93
2020-04-04,Uzbekistan,-,266,239,2,25
2020-04-04,Venezuela,-,155,96,7,52
2020-04-04,Vietnam,-,240,150,0,90
2020-04-04,West Bank and Gaza,-,217,195,1,21
2020-04-04,Zambia,-,39,36,1,2
2020-04-04,Zimbabwe,-,9,8,1,0
2020-04-04,US,Alabama,1614,1570,44,0
2020-04-04,US,Alaska,171,166,5,0
2020-04-04,Canada,Alberta,1075,1057,18,0
2020-04-04,UK,Anguilla,3,3,0,0
2020-04-04,China,Anhui,990,0,6,984
2020-04-04,US,Arizona,2187,2135,52,0
2020-04-04,US,Arkansas,743,729,14,0
2020-04-04,Netherlands,Aruba,64,63,0,1
2020-04-04,Australia,Australian Capital Territory,93,73,2,18
2020-04-04,China,Beijing,585,139,8,438
2020-04-04,UK,Bermuda,35,21,0,14
2020-04-04,Netherlands,"Bonaire, Sint Eustatius and Saba",2,2,0,0
2020-04-04,Canada,British Columbia,1203,1165,38,0
2020-04-04,UK,British Virgin Islands,3,3,0,0
2020-04-04,US,California,12837,12548,289,0
2020-04-04,UK,Cayman Islands,35,33,1,1
2020-04-04,UK,Channel Islands,262,244,5,13
2020-04-04,China,Chongqing,579,3,6,570
2020-04-04,US,Colorado,4188,4077,111,0
2020-04-04,US,Connecticut,5276,5111,165,0
2020-04-04,Netherlands,Curacao,11,5,1,5
2020-04-04,US,Delaware,593,579,14,0
2020-04-04,Canada,Diamond Princess,0,-1,1,0
2020-04-04,US,Diamond Princess,49,49,0,0
2020-04-04,US,District of Columbia,902,881,21,0
2020-04-04,UK,Falkland Islands (Islas Malvinas),1,1,0,0
2020-04-04,Denmark,Faroe Islands,181,88,0,93
2020-04-04,US,Florida,11537,11342,195,0
2020-04-04,France,French Guiana,61,39,0,22
2020-04-04,France,French Polynesia,40,40,0,0
2020-04-04,China,Fujian,350,48,1,301
2020-04-04,China,Gansu,138,5,2,131
2020-04-04,US,Georgia,6160,5959,201,0
2020-04-04,UK,Gibraltar,98,46,0,52
2020-04-04,Canada,Grand Princess,13,13,0,0
2020-04-04,US,Grand Princess,103,100,3,0
2020-04-04,Denmark,Greenland,11,8,0,3
2020-04-04,France,Guadeloupe,134,103,7,24
2020-04-04,US,Guam,93,89,4,0
2020-04-04,China,Guangdong,1516,130,8,1378
2020-04-04,China,Guangxi,254,0,2,252
2020-04-04,China,Guizhou,146,0,2,144
2020-04-04,China,Hainan,168,0,6,162
2020-04-04,US,Hawaii,351,348,3,0
2020-04-04,China,Hebei,326,10,6,310
2020-04-04,China,Heilongjiang,491,9,13,469
2020-04-04,China,Henan,1276,3,22,1251
2020-04-04,Hong Kong,Hong Kong,862,685,4,173
2020-04-04,China,Hubei,67803,834,3207,63762
2020-04-04,China,Hunan,1019,1,4,1014
2020-04-04,US,Idaho,1022,1012,10,0
2020-04-04,US,Illinois,10357,10113,244,0
2020-04-04,US,Indiana,3953,3837,116,0
2020-04-04,China,Inner Mongolia,117,42,1,74
2020-04-04,US,Iowa,787,773,14,0
2020-04-04,UK,Isle of Man,126,125,1,0
2020-04-04,China,Jiangsu,651,19,0,632
2020-04-04,China,Jiangxi,937,1,1,935
2020-04-04,China,Jilin,98,5,1,92
2020-04-04,US,Kansas,698,677,21,0
2020-04-04,US,Kentucky,917,877,40,0
2020-04-04,China,Liaoning,141,14,2,125
2020-04-04,US,Louisiana,12496,12087,409,0
2020-04-04,Macau,Macau,43,33,0,10
2020-04-04,US,Maine,456,446,10,0
2020-04-04,Canada,Manitoba,182,180,2,0
2020-04-04,France,Martinique,145,115,3,27
2020-04-04,US,Maryland,3125,3071,54,0
2020-04-04,US,Massachusetts,11736,11520,216,0
2020-04-04,France,Mayotte,134,118,2,14
2020-04-04,US,Michigan,14225,13685,540,0
2020-04-04,US,Minnesota,865,841,24,0
2020-04-04,US,Mississippi,1455,1420,35,0
2020-04-04,US,Missouri,2310,2277,33,0
2020-04-04,US,Montana,265,259,6,0
2020-04-04,UK,Montserrat,6,6,0,0
2020-04-04,US,Nebraska,321,315,6,0
2020-04-04,US,Nevada,1742,1696,46,0
2020-04-04,Canada,New Brunswick,91,91,0,0
2020-04-04,France,New Caledonia,17,16,0,1
2020-04-04,US,New Hampshire,540,533,7,0
2020-04-04,US,New Jersey,34124,33278,846,0
2020-04-04,US,New Mexico,534,524,10,0
2020-04-04,Australia,New South Wales,2493,2477,12,4
2020-04-04,US,New York,113833,110268,3565,0
2020-04-04,Canada,Newfoundland and Labrador,195,194,1,0
2020-04-04,China,Ningxia,75,0,0,75
2020-04-04,US,North Carolina,2486,2452,34,0
2020-04-04,US,North Dakota,186,183,3,0
2020-04-04,US,Northern Mariana Islands,8,7,1,0
2020-04-04,Australia,Northern Territory,26,25,0,1
2020-04-04,Canada,Northwest Territories,4,4,0,0
2020-04-04,Canada,Nova Scotia,236,236,0,0
2020-04-04,US,Ohio,3739,3637,102,0
2020-04-04,US,Oklahoma,1161,1119,42,0
2020-04-04,Canada,Ontario,3630,3536,94,0
2020-04-04,US,Oregon,899,877,22,0
2020-04-04,US,Pennsylvania,10444,10308,136,0
2020-04-04,Canada,Prince Edward Island,22,22,0,0
2020-04-04,US,Puerto Rico,452,434,18,0
2020-04-04,China,Qinghai,18,0,0,18
2020-04-04,Canada,Quebec,6101,6040,61,0
2020-04-04,Australia,Queensland,900,888,4,8
2020-04-04,Canada,Recovered,0,-2577,0,2577
2020-04-04,US,Recovered,0,-14652,0,14652
2020-04-04,France,Reunion,334,294,0,40
2020-04-04,US,Rhode Island,806,789,17,0
2020-04-04,France,Saint Barthelemy,6,5,0,1
2020-04-04,Canada,Saskatchewan,220,217,3,0
2020-04-04,China,Shaanxi,256,8,3,245
2020-04-04,China,Shandong,778,16,7,755
2020-04-04,China,Shanghai,529,167,6,356
2020-04-04,China,Shanxi,137,4,0,133
2020-04-04,China,Sichuan,557,16,3,538
2020-04-04,Netherlands,Sint Maarten,23,13,4,6
2020-04-04,Australia,South Australia,407,361,0,46
2020-04-04,US,South Carolina,1917,1877,40,0
2020-04-04,US,South Dakota,212,210,2,0
2020-04-04,France,St Martin,24,17,2,5
2020-04-04,Australia,Tasmania,80,73,2,5
2020-04-04,US,Tennessee,3322,3272,50,0
2020-04-04,US,Texas,6567,6451,116,0
2020-04-04,China,Tianjin,180,33,3,144
2020-04-04,China,Tibet,1,0,0,1
2020-04-04,UK,Turks and Caicos Islands,5,5,0,0
2020-04-04,US,Utah,1435,1427,8,0
2020-04-04,US,Vermont,461,441,20,0
2020-04-04,Australia,Victoria,1115,580,8,527
2020-04-04,US,Virgin Islands,40,40,0,0
2020-04-04,US,Virginia,2407,2355,52,0
2020-04-04,US,Washington,7247,6932,315,0
2020-04-04,US,West Virginia,282,280,2,0
2020-04-04,Australia,Western Australia,436,342,2,92
2020-04-04,US,Wisconsin,2030,1976,54,0
2020-04-04,US,Wyoming,187,187,0,0
2020-04-04,China,Xinjiang,76,0,3,73
2020-04-04,Canada,Yukon,6,6,0,0
2020-04-04,China,Yunnan,184,10,2,172
2020-04-04,China,Zhejiang,1262,32,1,1229
2020-04-05,Afghanistan,-,349,327,7,15
2020-04-05,Albania,-,361,237,20,104
2020-04-05,Algeria,-,1320,1078,152,90
2020-04-05,Andorra,-,501,457,18,26
2020-04-05,Angola,-,14,10,2,2
2020-04-05,Antigua and Barbuda,-,15,15,0,0
2020-04-05,Argentina,-,1451,1127,44,280
2020-04-05,Armenia,-,822,758,7,57
2020-04-05,Austria,-,12051,8849,204,2998
2020-04-05,Azerbaijan,-,584,545,7,32
2020-04-05,Bahamas,-,28,24,4,0
2020-04-05,Bahrain,-,700,265,4,431
2020-04-05,Bangladesh,-,88,46,9,33
2020-04-05,Barbados,-,56,49,1,6
2020-04-05,Belarus,-,562,502,8,52
2020-04-05,Belgium,-,19691,14493,1447,3751
2020-04-05,Belize,-,5,5,0,0
2020-04-05,Benin,-,22,17,0,5
2020-04-05,Bhutan,-,5,3,0,2
2020-04-05,Bolivia,-,157,145,10,2
2020-04-05,Bosnia and Herzegovina,-,654,601,23,30
2020-04-05,Botswana,-,6,5,1,0
2020-04-05,Brazil,-,11130,10517,486,127
2020-04-05,Brunei,-,135,61,1,73
2020-04-05,Bulgaria,-,531,474,20,37
2020-04-05,Burkina Faso,-,345,238,17,90
2020-04-05,Burma,-,21,20,1,0
2020-04-05,Burundi,-,3,3,0,0
2020-04-05,Cabo Verde,-,7,6,1,0
2020-04-05,Cambodia,-,114,64,0,50
2020-04-05,Cameroon,-,650,624,9,17
2020-04-05,Central African Republic,-,8,8,0,0
2020-04-05,Chad,-,9,9,0,0
2020-04-05,Chile,-,4471,3819,34,618
2020-04-05,Colombia,-,1485,1362,35,88
2020-04-05,Congo,-,45,38,5,2
2020-04-05,Congo,-,154,133,18,3
2020-04-05,Costa Rica,-,454,436,2,16
2020-04-05,Croatia,-,1182,1042,15,125
2020-04-05,Cuba,-,320,297,8,15
2020-04-05,Cyprus,-,446,400,9,37
2020-04-05,Czech Republic,-,4587,4424,67,96
2020-04-05,Denmark,-,4369,2863,179,1327
2020-04-05,Others,Diamond Princess,712,82,11,619
2020-04-05,Djibouti,-,59,50,0,9
2020-04-05,Dominica,-,14,14,0,0
2020-04-05,Dominican Republic,-,1745,1646,82,17
2020-04-05,Ecuador,-,3646,3366,180,100
2020-04-05,Egypt,-,1173,848,78,247
2020-04-05,El Salvador,-,62,57,3,2
2020-04-05,Equatorial Guinea,-,16,15,0,1
2020-04-05,Eritrea,-,29,29,0,0
2020-04-05,Estonia,-,1097,1020,15,62
2020-04-05,Eswatini,-,9,9,0,0
2020-04-05,Ethiopia,-,43,37,2,4
2020-04-05,Fiji,-,12,12,0,0
2020-04-05,Finland,-,1927,1599,28,300
2020-04-05,France,-,92839,68578,8078,16183
2020-04-05,Gabon,-,21,19,1,1
2020-04-05,Gambia,-,4,1,1,2
2020-04-05,Georgia,-,174,136,2,36
2020-04-05,Germany,-,100123,69839,1584,28700
2020-04-05,Ghana,-,214,178,5,31
2020-04-05,Greece,-,1735,1584,73,78
2020-04-05,Grenada,-,12,12,0,0
2020-04-05,Guatemala,-,61,44,2,15
2020-04-05,Guinea,-,121,116,0,5
2020-04-05,Guinea-Bissau,-,18,18,0,0
2020-04-05,Guyana,-,24,20,4,0
2020-04-05,Haiti,-,21,19,1,1
2020-04-05,Holy See,-,7,7,0,0
2020-04-05,Honduras,-,268,240,22,6
2020-04-05,Hungary,-,733,633,34,66
2020-04-05,Iceland,-,1486,1054,4,428
2020-04-05,India,-,3588,3260,99,229
2020-04-05,Indonesia,-,2273,1911,198,164
2020-04-05,Iran,-,58226,34887,3603,19736
2020-04-05,Iraq,-,961,621,61,279
2020-04-05,Ireland,-,4994,4811,158,25
2020-04-05,Israel,-,8430,7904,49,477
2020-04-05,Italy,-,128948,91246,15887,21815
2020-04-05,Ivory Coast,-,261,221,3,37
2020-04-05,Jamaica,-,58,47,3,8
2020-04-05,Japan,-,3139,2548,77,514
2020-04-05,Jordan,-,345,230,5,110
2020-04-05,Kazakhstan,-,584,536,6,42
2020-04-05,Kenya,-,142,134,4,4
2020-04-05,Kosovo,-,145,121,1,23
2020-04-05,Kuwait,-,556,456,1,99
2020-04-05,Kyrgyzstan,-,147,137,1,9
2020-04-05,Laos,-,11,11,0,0
2020-04-05,Latvia,-,533,531,1,1
2020-04-05,Lebanon,-,527,455,18,54
2020-04-05,Liberia,-,13,7,3,3
2020-04-05,Libya,-,18,17,1,0
2020-04-05,Liechtenstein,-,77,76,1,0
2020-04-05,Lithuania,-,811,791,13,7
2020-04-05,Luxembourg,-,2804,2268,36,500
2020-04-05,MS Zaandam,-,9,7,2,0
2020-04-05,Madagascar,-,72,70,0,2
2020-04-05,Malawi,-,4,4,0,0
2020-04-05,Malaysia,-,3662,2596,61,1005
2020-04-05,Maldives,-,19,6,0,13
2020-04-05,Mali,-,45,39,5,1
2020-04-05,Malta,-,227,222,0,5
2020-04-05,Mauritania,-,6,3,1,2
2020-04-05,Mauritius,-,227,213,7,7
2020-04-05,Mexico,-,1890,1178,79,633
2020-04-05,Moldova,-,864,819,15,30
2020-04-05,Monaco,-,73,69,1,3
2020-04-05,Mongolia,-,14,12,0,2
2020-04-05,Montenegro,-,214,211,2,1
2020-04-05,Morocco,-,1021,875,70,76
2020-04-05,Mozambique,-,10,9,0,1
2020-04-05,Namibia,-,16,13,0,3
2020-04-05,Nepal,-,9,8,0,1
2020-04-05,Netherlands,-,17851,15835,1766,250
2020-04-05,New Zealand,-,1039,882,1,156
2020-04-05,Nicaragua,-,6,5,1,0
2020-04-05,Niger,-,184,161,10,13
2020-04-05,Nigeria,-,232,194,5,33
2020-04-05,North Macedonia,-,555,514,18,23
2020-04-05,Norway,-,5687,5584,71,32
2020-04-05,Oman,-,298,235,2,61
2020-04-05,Pakistan,-,3157,2899,47,211
2020-04-05,Panama,-,1801,1742,46,13
2020-04-05,Papua New Guinea,-,1,1,0,0
2020-04-05,Paraguay,-,104,89,3,12
2020-04-05,Peru,-,2281,1209,83,989
2020-04-05,Philippines,-,3246,3030,152,64
2020-04-05,Poland,-,4102,3874,94,134
2020-04-05,Portugal,-,11278,10908,295,75
2020-04-05,Qatar,-,1604,1477,4,123
2020-04-05,Romania,-,3864,3339,151,374
2020-04-05,Russia,-,5389,4989,45,355
2020-04-05,Rwanda,-,104,100,0,4
2020-04-05,Saint Kitts and Nevis,-,10,10,0,0
2020-04-05,Saint Lucia,-,14,13,0,1
2020-04-05,Saint Vincent and the Grenadines,-,7,6,0,1
2020-04-05,San Marino,-,266,199,32,35
2020-04-05,Saudi Arabia,-,2402,1880,34,488
2020-04-05,Senegal,-,222,138,2,82
2020-04-05,Serbia,-,1908,1857,51,0
2020-04-05,Seychelles,-,10,10,0,0
2020-04-05,Sierra Leone,-,6,6,0,0
2020-04-05,Singapore,-,1309,983,6,320
2020-04-05,Slovakia,-,485,474,1,10
2020-04-05,Slovenia,-,997,890,28,79
2020-04-05,Somalia,-,7,6,0,1
2020-04-05,South Africa,-,1655,1549,11,95
2020-04-05,South Korea,-,10237,3591,183,6463
2020-04-05,South Sudan,-,1,1,0,0
2020-04-05,Spain,-,131646,80925,12641,38080
2020-04-05,Sri Lanka,-,176,138,5,33
2020-04-05,Sudan,-,12,8,2,2
2020-04-05,Suriname,-,10,9,1,0
2020-04-05,Sweden,-,6830,6224,401,205
2020-04-05,Switzerland,-,21100,13970,715,6415
2020-04-05,Syria,-,19,15,2,2
2020-04-05,Taiwan,-,363,308,5,50
2020-04-05,Tanzania,-,22,18,1,3
2020-04-05,Thailand,-,2169,1353,23,793
2020-04-05,Timor-Leste,-,1,1,0,0
2020-04-05,Togo,-,44,21,3,20
2020-04-05,Trinidad and Tobago,-,104,96,7,1
2020-04-05,Tunisia,-,574,547,22,5
2020-04-05,Turkey,-,27069,25453,574,1042
2020-04-05,UK,-,47806,42737,4934,135
2020-04-05,Uganda,-,52,52,0,0
2020-04-05,Ukraine,-,1308,1243,37,28
2020-04-05,United Arab Emirates,-,1799,1645,10,144
2020-04-05,Uruguay,-,400,302,5,93
2020-04-05,Uzbekistan,-,342,310,2,30
2020-04-05,Venezuela,-,159,100,7,52
2020-04-05,Vietnam,-,241,151,0,90
2020-04-05,West Bank and Gaza,-,237,211,1,25
2020-04-05,Western Sahara,-,4,4,0,0
2020-04-05,Zambia,-,39,35,1,3
2020-04-05,Zimbabwe,-,9,8,1,0
2020-04-05,US,Alabama,1765,1720,45,0
2020-04-05,US,Alaska,185,179,6,0
2020-04-05,Canada,Alberta,1181,1161,20,0
2020-04-05,UK,Anguilla,3,3,0,0
2020-04-05,China,Anhui,990,0,6,984
2020-04-05,US,Arizona,2486,2422,64,0
2020-04-05,US,Arkansas,837,821,16,0
2020-04-05,Netherlands,Aruba,64,63,0,1
2020-04-05,Australia,Australian Capital Territory,96,66,2,28
2020-04-05,China,Beijing,586,137,8,441
2020-04-05,UK,Bermuda,37,23,0,14
2020-04-05,Netherlands,"Bonaire, Sint Eustatius and Saba",2,2,0,0
2020-04-05,Canada,British Columbia,1203,1165,38,0
2020-04-05,UK,British Virgin Islands,3,3,0,0
2020-04-05,US,California,15034,14686,348,0
2020-04-05,UK,Cayman Islands,35,33,1,1
2020-04-05,UK,Channel Islands,309,276,6,27
2020-04-05,China,Chongqing,579,3,6,570
2020-04-05,US,Colorado,4950,4810,140,0
2020-04-05,US,Connecticut,5675,5486,189,0
2020-04-05,Netherlands,Curacao,11,5,1,5
2020-04-05,US,Delaware,673,659,14,0
2020-04-05,Canada,Diamond Princess,0,-1,1,0
2020-04-05,US,Diamond Princess,49,49,0,0
2020-04-05,US,District of Columbia,1002,980,22,0
2020-04-05,UK,Falkland Islands (Islas Malvinas),2,2,0,0
2020-04-05,Denmark,Faroe Islands,181,82,0,99
2020-04-05,US,Florida,12350,12129,221,0
2020-04-05,France,French Guiana,61,39,0,22
2020-04-05,France,French Polynesia,41,41,0,0
2020-04-05,China,Fujian,350,46,1,303
2020-04-05,China,Gansu,138,5,2,131
2020-04-05,US,Georgia,6647,6436,211,0
2020-04-05,UK,Gibraltar,103,51,0,52
2020-04-05,Canada,Grand Princess,13,13,0,0
2020-04-05,US,Grand Princess,103,100,3,0
2020-04-05,Denmark,Greenland,11,8,0,3
2020-04-05,France,Guadeloupe,135,97,7,31
2020-04-05,US,Guam,112,108,4,0
2020-04-05,China,Guangdong,1524,129,8,1387
2020-04-05,China,Guangxi,254,0,2,252
2020-04-05,China,Guizhou,146,0,2,144
2020-04-05,China,Hainan,168,0,6,162
2020-04-05,US,Hawaii,371,367,4,0
2020-04-05,China,Hebei,327,11,6,310
2020-04-05,China,Heilongjiang,504,22,13,469
2020-04-05,China,Henan,1276,3,22,1251
2020-04-05,Hong Kong,Hong Kong,890,680,4,206
2020-04-05,China,Hubei,67803,648,3210,63945
2020-04-05,China,Hunan,1019,1,4,1014
2020-04-05,US,Idaho,1078,1068,10,0
2020-04-05,US,Illinois,11259,10985,274,0
2020-04-05,US,Indiana,4411,4284,127,0
2020-04-05,China,Inner Mongolia,117,42,1,74
2020-04-05,US,Iowa,869,851,18,0
2020-04-05,UK,Isle of Man,127,126,1,0
2020-04-05,China,Jiangsu,651,18,0,633
2020-04-05,China,Jiangxi,937,1,1,935
2020-04-05,China,Jilin,98,5,1,92
2020-04-05,US,Kansas,751,729,22,0
2020-04-05,US,Kentucky,955,910,45,0
2020-04-05,China,Liaoning,142,14,2,126
2020-04-05,US,Louisiana,13010,12533,477,0
2020-04-05,Macau,Macau,44,34,0,10
2020-04-05,US,Maine,470,460,10,0
2020-04-05,Canada,Manitoba,203,201,2,0
2020-04-05,France,Martinique,149,95,4,50
2020-04-05,US,Maryland,3617,3550,67,0
2020-04-05,US,Massachusetts,12500,12269,231,0
2020-04-05,France,Mayotte,147,131,2,14
2020-04-05,US,Michigan,15718,15101,617,0
2020-04-05,US,Minnesota,935,906,29,0
2020-04-05,US,Mississippi,1638,1595,43,0
2020-04-05,US,Missouri,2347,2303,44,0
2020-04-05,US,Montana,286,280,6,0
2020-04-05,UK,Montserrat,6,6,0,0
2020-04-05,US,Nebraska,364,356,8,0
2020-04-05,US,Nevada,1855,1809,46,0
2020-04-05,Canada,New Brunswick,98,98,0,0
2020-04-05,France,New Caledonia,18,17,0,1
2020-04-05,US,New Hampshire,621,612,9,0
2020-04-05,US,New Jersey,37505,36588,917,0
2020-04-05,US,New Mexico,670,658,12,0
2020-04-05,Australia,New South Wales,2580,2560,16,4
2020-04-05,US,New York,123160,119001,4159,0
2020-04-05,Canada,Newfoundland and Labrador,217,216,1,0
2020-04-05,China,Ningxia,75,0,0,75
2020-04-05,US,North Carolina,2649,2611,38,0
2020-04-05,US,North Dakota,207,204,3,0
2020-04-05,US,Northern Mariana Islands,8,7,1,0
2020-04-05,Australia,Northern Territory,27,26,0,1
2020-04-05,Canada,Northwest Territories,4,4,0,0
2020-04-05,Canada,Nova Scotia,262,262,0,0
2020-04-05,US,Ohio,4043,3924,119,0
2020-04-05,US,Oklahoma,1254,1208,46,0
2020-04-05,Canada,Ontario,4354,4235,119,0
2020-04-05,US,Oregon,1068,1041,27,0
2020-04-05,US,Pennsylvania,11589,11438,151,0
2020-04-05,Canada,Prince Edward Island,22,22,0,0
2020-04-05,US,Puerto Rico,475,455,20,0
2020-04-05,China,Qinghai,18,0,0,18
2020-04-05,Canada,Quebec,7944,7869,75,0
2020-04-05,Australia,Queensland,907,895,4,8
2020-04-05,Canada,Recovered,0,-3012,0,3012
2020-04-05,US,Recovered,0,-17448,0,17448
2020-04-05,France,Reunion,344,304,0,40
2020-04-05,US,Rhode Island,922,897,25,0
2020-04-05,France,Saint Barthelemy,6,5,0,1
2020-04-05,France,Saint Pierre and Miquelon,1,1,0,0
2020-04-05,Canada,Saskatchewan,249,246,3,0
2020-04-05,China,Shaanxi,256,8,3,245
2020-04-05,China,Shandong,779,17,7,755
2020-04-05,China,Shanghai,531,142,6,383
2020-04-05,China,Shanxi,138,5,0,133
2020-04-05,China,Sichuan,558,16,3,539
2020-04-05,Netherlands,Sint Maarten,25,20,4,1
2020-04-05,Australia,South Australia,407,361,0,46
2020-04-05,US,South Carolina,2049,2005,44,0
2020-04-05,US,South Dakota,240,238,2,0
2020-04-05,France,St Martin,32,23,2,7
2020-04-05,Australia,Tasmania,82,75,2,5
2020-04-05,US,Tennessee,3633,3580,53,0
2020-04-05,US,Texas,7209,7073,136,0
2020-04-05,China,Tianjin,180,33,3,144
2020-04-05,China,Tibet,1,0,0,1
2020-04-05,UK,Turks and Caicos Islands,5,4,1,0
2020-04-05,US,Utah,1608,1600,8,0
2020-04-05,US,Vermont,512,490,22,0
2020-04-05,Australia,Victoria,1135,554,8,573
2020-04-05,US,Virgin Islands,42,41,1,0
2020-04-05,US,Virginia,2640,2588,52,0
2020-04-05,US,Washington,7825,7489,336,0
2020-04-05,US,West Virginia,324,321,3,0
2020-04-05,Australia,Western Australia,453,358,3,92
2020-04-05,US,Wisconsin,2320,2246,74,0
2020-04-05,US,Wyoming,197,197,0,0
2020-04-05,China,Xinjiang,76,0,3,73
2020-04-05,Canada,Yukon,6,6,0,0
2020-04-05,China,Yunnan,184,10,2,172
2020-04-05,China,Zhejiang,1263,32,1,1230
2020-04-06,Afghanistan,-,367,338,11,18
2020-04-06,Albania,-,377,240,21,116
2020-04-06,Algeria,-,1423,1160,173,90
2020-04-06,Andorra,-,525,473,21,31
2020-04-06,Angola,-,16,12,2,2
2020-04-06,Antigua and Barbuda,-,15,15,0,0
2020-04-06,Argentina,-,1554,1181,48,325
2020-04-06,Armenia,-,833,763,8,62
2020-04-06,Austria,-,12297,8614,220,3463
2020-04-06,Azerbaijan,-,641,590,7,44
2020-04-06,Bahamas,-,29,20,5,4
2020-04-06,Bahrain,-,756,294,4,458
2020-04-06,Bangladesh,-,123,78,12,33
2020-04-06,Barbados,-,60,52,2,6
2020-04-06,Belarus,-,700,634,13,53
2020-04-06,Belgium,-,20814,15196,1632,3986
2020-04-06,Belize,-,7,6,1,0
2020-04-06,Benin,-,26,20,1,5
2020-04-06,Bhutan,-,5,3,0,2
